repo_id,name,full_name,owner_login,stars,forks,language,created_at,updated_at,url
4037197,YouCompleteMe,ycm-core/YouCompleteMe,ycm-core,26055,2764,Python,2012-04-16 03:12:14,2026-04-13 20:09:24,https://github.com/ycm-core/YouCompleteMe
921777121,open-r1,huggingface/open-r1,huggingface,25985,2413,Python,2025-01-24 15:44:11,2026-04-14 06:00:45,https://github.com/huggingface/open-r1
935604638,agenticSeek,Fosowl/agenticSeek,Fosowl,25911,2898,Python,2025-02-19 18:03:06,2026-04-14 03:32:29,https://github.com/Fosowl/agenticSeek
1200597263,graphify,safishamsi/graphify,safishamsi,25802,2770,Python,2026-04-03 15:49:07,2026-04-14 10:59:20,https://github.com/safishamsi/graphify
740303686,sglang,sgl-project/sglang,sgl-project,25779,5335,Python,2024-01-08 04:15:52,2026-04-14 10:51:51,https://github.com/sgl-project/sglang
628419800,MiniGPT-4,Vision-CAIR/MiniGPT-4,Vision-CAIR,25741,2906,Python,2023-04-15 22:17:09,2026-04-13 22:42:06,https://github.com/Vision-CAIR/MiniGPT-4
107595270,Mask_RCNN,matterport/Mask_RCNN,matterport,25542,11679,Python,2017-10-19 20:28:34,2026-04-13 15:31:40,https://github.com/matterport/Mask_RCNN
74073233,algorithms,keon/algorithms,keon,25417,4732,Python,2016-11-17 22:32:08,2026-04-14 05:29:52,https://github.com/keon/algorithms
836642963,flux,black-forest-labs/flux,black-forest-labs,25402,1876,Python,2024-08-01 09:04:19,2026-04-14 10:44:43,https://github.com/black-forest-labs/flux
136202695,mlflow,mlflow/mlflow,mlflow,25352,5572,Python,2018-06-05 16:05:58,2026-04-14 10:24:23,https://github.com/mlflow/mlflow
777111718,kotaemon,Cinnamon/kotaemon,Cinnamon,25273,2115,Python,2024-03-25 08:16:42,2026-04-14 10:59:15,https://github.com/Cinnamon/kotaemon
958531089,PageIndex,VectifyAI/PageIndex,VectifyAI,25196,2129,Python,2025-04-01 10:53:54,2026-04-14 10:33:16,https://github.com/VectifyAI/PageIndex
479451389,maple-font,subframe7536/maple-font,subframe7536,25192,1006,Python,2022-04-08 15:51:22,2026-04-14 10:58:55,https://github.com/subframe7536/maple-font
79510167,pipenv,pypa/pipenv,pypa,25087,1878,Python,2017-01-20 00:44:02,2026-04-14 10:29:44,https://github.com/pypa/pipenv
88612945,pytorch-CycleGAN-and-pix2pix,junyanz/pytorch-CycleGAN-and-pix2pix,junyanz,25079,6575,Python,2017-04-18 10:33:05,2026-04-14 05:45:04,https://github.com/junyanz/pytorch-CycleGAN-and-pix2pix
300996055,vit-pytorch,lucidrains/vit-pytorch,lucidrains,25050,3484,Python,2020-10-03 22:47:24,2026-04-14 09:17:03,https://github.com/lucidrains/vit-pytorch
43160685,zulip,zulip/zulip,zulip,25021,9781,Python,2015-09-25 16:37:25,2026-04-14 11:00:00,https://github.com/zulip/zulip
1112189620,Open-AutoGLM,zai-org/Open-AutoGLM,zai-org,24906,3916,Python,2025-12-08 09:23:44,2026-04-14 10:33:54,https://github.com/zai-org/Open-AutoGLM
840056306,graphiti,getzep/graphiti,getzep,24899,2466,Python,2024-08-08 22:08:30,2026-04-14 10:57:20,https://github.com/getzep/graphiti
42625970,labelImg,HumanSignal/labelImg,HumanSignal,24894,6572,Python,2015-09-17 01:33:59,2026-04-14 09:18:52,https://github.com/HumanSignal/labelImg
11407242,cookiecutter,cookiecutter/cookiecutter,cookiecutter,24806,2222,Python,2013-07-14 18:31:22,2026-04-14 09:50:08,https://github.com/cookiecutter/cookiecutter
170067246,gpt-2,openai/gpt-2,openai,24764,5873,Python,2019-02-11 04:21:59,2026-04-14 10:52:28,https://github.com/openai/gpt-2
629102662,LLaVA,haotian-liu/LLaVA,haotian-liu,24675,2757,Python,2023-04-17 16:13:11,2026-04-14 09:22:04,https://github.com/haotian-liu/LLaVA
621118467,JARVIS,microsoft/JARVIS,microsoft,24637,2100,Python,2023-03-30 02:57:12,2026-04-13 19:15:57,https://github.com/microsoft/JARVIS
10332822,calibre,kovidgoyal/calibre,kovidgoyal,24613,2586,Python,2013-05-28 10:03:23,2026-04-14 08:50:50,https://github.com/kovidgoyal/calibre
1013480284,claude-code-templates,davila7/claude-code-templates,davila7,24572,2429,Python,2025-07-04 01:26:26,2026-04-14 09:16:36,https://github.com/davila7/claude-code-templates
896296825,fastmcp,PrefectHQ/fastmcp,PrefectHQ,24527,1926,Python,2024-11-30 01:47:40,2026-04-14 10:50:41,https://github.com/PrefectHQ/fastmcp
62743585,spotify-downloader,spotDL/spotify-downloader,spotDL,24469,2113,Python,2016-07-06 18:19:20,2026-04-14 01:23:30,https://github.com/spotDL/spotify-downloader
749647889,MiniCPM-o,OpenBMB/MiniCPM-o,OpenBMB,24359,1901,Python,2024-01-29 05:30:33,2026-04-14 09:14:41,https://github.com/OpenBMB/MiniCPM-o
971241545,chatterbox,resemble-ai/chatterbox,resemble-ai,24298,3239,Python,2025-04-23 08:16:38,2026-04-14 09:39:23,https://github.com/resemble-ai/chatterbox
281229404,ultimatevocalremovergui,Anjok07/ultimatevocalremovergui,Anjok07,24267,1822,Python,2020-07-20 21:29:01,2026-04-14 09:11:04,https://github.com/Anjok07/ultimatevocalremovergui
33702544,dash,plotly/dash,plotly,24203,2275,Python,2015-04-10 01:53:08,2026-04-14 10:53:03,https://github.com/plotly/dash
288108533,minGPT,karpathy/minGPT,karpathy,24146,3210,Python,2020-08-17 07:08:48,2026-04-14 10:59:52,https://github.com/karpathy/minGPT
1008857871,TradingAgents-CN,hsliuping/TradingAgents-CN,hsliuping,24016,5047,Python,2025-06-26 07:45:09,2026-04-14 10:46:01,https://github.com/hsliuping/TradingAgents-CN
66424871,examples,pytorch/examples,pytorch,23840,9818,Python,2016-08-24 03:12:48,2026-04-14 08:51:05,https://github.com/pytorch/examples
100401612,loguru,Delgan/loguru,Delgan,23806,783,Python,2017-08-15 17:22:32,2026-04-14 10:37:37,https://github.com/Delgan/loguru
106024057,pytorch_geometric,pyg-team/pytorch_geometric,pyg-team,23674,3979,Python,2017-10-06 16:03:03,2026-04-14 06:28:39,https://github.com/pyg-team/pytorch_geometric
1032808806,strix,usestrix/strix,usestrix,23635,2572,Python,2025-08-05 21:28:30,2026-04-14 10:56:59,https://github.com/usestrix/strix
742244656,agentscope,agentscope-ai/agentscope,agentscope-ai,23624,2490,Python,2024-01-12 03:41:59,2026-04-14 10:58:49,https://github.com/agentscope-ai/agentscope
752615721,iptv-api,Guovin/iptv-api,Guovin,23522,6909,Python,2024-02-04 11:22:59,2026-04-14 10:30:02,https://github.com/Guovin/iptv-api
